gameId,team_win,team1_champ1,team1_champ2,team1_champ3,team1_champ4,team1_champ5,team2_champ1,team2_champ2,team2_champ3,team2_champ4,team2_champ5
2727474265,2,113,81,106,267,268,498,28,245,17,25
2728465499,2,53,27,96,35,103,19,67,39,50,40
2725237857,1,112,18,121,25,74,498,161,122,113,63
2727457890,2,90,254,14,497,498,51,25,57,59,55
2728539242,2,67,497,14,13,421,117,58,99,154,498
2725360747,1,104,16,34,498,12,267,236,8,39,113
2725819506,2,203,126,80,222,117,429,12,31,154,14
2728768626,1,2,78,81,42,12,18,154,17,45,44
2726048884,2,81,43,154,92,61,421,432,119,105,20
2726663286,2,45,86,238,51,223,89,498,14,9,105
2725246072,1,27,67,19,12,31,3,432,236,24,79
2725540986,2,40,18,8,157,107,53,19,90,27,81
2727548026,1,85,53,64,18,163,432,50,236,157,114
2728547464,1,50,122,111,4,91,98,63,81,268,11
2725917841,1,105,81,223,107,27,18,12,421,92,136
2728719512,1,51,432,34,240,24,141,42,236,267,92
2728596634,2,25,103,107,222,266,19,60,161,498,7
2726974628,1,63,432,114,51,64,110,17,8,201,421
2725311653,2,64,41,90,412,429,68,101,15,12,77
2728236198,1,96,111,56,268,126,16,81,107,143,99
2728154279,1,126,84,267,67,154,245,432,14,18,107
2727179443,2,13,113,42,21,63,81,38,223,64,50
2727236798,2,121,67,117,10,131,498,13,497,113,41
2728678592,1,112,24,44,81,50,59,91,96,25,18
2728662212,2,50,498,74,82,106,104,63,81,157,4
2728613062,2,141,29,126,497,498,107,61,121,92,99
2726638791,2,25,105,81,107,27,29,13,412,19,6
2726745292,1,41,120,222,40,105,63,30,79,81,14
2728162508,1,268,51,24,40,58,81,9,163,23,63
2728432848,1,106,497,3,498,150,103,432,79,164,15
2728293594,2,27,19,498,69,267,86,44,81,35,42
2728711393,1,114,223,421,81,50,96,77,8,91,201
2725328104,2,2,45,96,117,17,51,40,134,77,75
2728342761,2,497,18,78,141,136,13,24,498,50,12
2726900970,2,81,40,164,120,30,18,101,37,113,106
2727531758,1,14,3,24,40,81,19,266,498,13,497
2725803248,1,201,114,19,38,81,498,12,163,24,14
2726024434,1,9,122,110,8,25,112,51,203,26,27
2725213426,1,13,121,150,25,202,98,51,113,114,3
2728842484,1,112,498,20,150,497,114,84,51,44,113
2725287167,1,498,121,42,44,80,98,9,2,110,497
2725229824,1,37,54,103,51,21,81,75,13,12,3
2725221653,1,56,82,245,72,51,21,24,63,44,86
2726769953,1,18,38,75,117,19,51,68,72,134,432
2727490850,1,80,18,3,106,117,222,19,236,57,40
2725877030,2,63,27,59,14,51,92,143,13,498,20
2727105832,2,58,104,3,412,110,14,117,119,42,24
2725967146,1,107,236,40,64,142,141,429,4,267,75
2725729598,2,266,117,18,63,50,13,106,113,222,412
2727277888,2,54,6,99,268,18,41,266,3,498,267
2726630721,2,164,25,105,18,54,223,222,8,80,36
2728219970,2,498,268,63,41,154,105,40,76,21,8
2726286661,1,38,126,72,117,498,107,18,150,8,26
2725942605,1,202,45,164,63,19,119,59,75,223,38
2725205326,2,141,78,136,99,81,37,24,3,30,18
2726942041,2,14,164,20,18,412,114,96,40,106,61
2728359263,1,18,37,19,61,41,157,12,134,154,51
2726540648,1,164,72,498,134,117,110,41,38,19,201
2727769465,1,110,117,122,22,203,21,20,1,44,58
2728490362,1,43,121,57,161,498,497,238,429,72,245
2725115259,2,86,40,18,7,113,141,41,236,201,42
2728826254,2,34,498,113,497,150,84,119,112,19,201
2725197215,1,412,498,107,134,17,516,268,81,223,9
2726794659,1,44,19,18,42,27,432,13,154,14,51
2728146349,1,60,51,432,14,8,110,112,412,28,41
2726958512,1,18,34,266,20,223,63,6,51,19,69
2728129970,1,110,1,164,103,117,268,11,54,122,21
2725770674,2,238,12,24,202,84,245,412,18,105,64
2726720955,2,164,59,201,21,3,105,113,114,51,223
2726884807,1,201,27,51,121,136,420,254,8,516,15
2726811080,1,25,1,245,498,6,43,110,164,113,131
2728637900,1,141,112,18,27,53,81,134,150,72,40
2727622096,1,222,113,150,117,103,13,75,223,72,119
2725967313,2,131,59,126,497,498,121,29,14,53,50
2727335378,2,78,69,43,498,20,2,18,61,72,37
2727704017,1,72,163,81,12,86,121,92,201,101,110
2727007702,2,245,18,432,14,113,63,15,8,164,64
2726147544,1,20,267,103,29,14,122,81,36,103,54
2728449498,2,40,163,51,19,92,53,84,24,90,498
2725303773,2,266,12,61,59,119,161,76,14,3,21
2725524960,1,41,110,28,55,40,51,75,104,13,117
2728793571,2,161,67,163,107,23,3,24,25,18,150
2726000105,2,101,53,51,141,266,96,61,117,5,41
2725303803,1,40,119,103,39,203,245,63,13,27,110
2727032318,1,107,67,13,201,61,24,101,222,223,28
2726270464,2,223,41,107,18,4,497,8,498,106,92
2726016513,1,81,141,57,38,432,4,497,498,104,78
2728719887,2,51,27,40,157,113,92,154,44,110,50
2728367650,2,107,133,25,13,17,26,75,4,236,24
2728687140,1,497,42,154,498,14,223,55,104,41,18
2726114858,1,105,1,236,267,24,107,103,412,51,58
2725418550,1,18,223,6,154,38,63,119,7,127,107
2727360055,1,421,51,40,80,55,18,31,43,3,64
2728728121,1,154,498,43,107,497,9,81,98,245,266
2725623362,1,107,4,92,119,12,105,114,18,40,20
2727286339,1,18,105,59,84,9,8,117,119,421,24
2726835778,2,245,119,24,64,40,14,105,19,81,432
2727491141,2,498,41,3,142,154,164,81,12,131,76
2727515721,1,79,163,110,64,40,78,76,53,4,51
2725885513,1,67,34,412,107,96,120,110,202,122,43
2728171087,2,427,236,57,14,101,80,119,1,106,75
2727736911,1,236,117,245,114,33,412,67,92,105,20
2726082132,1,77,107,40,103,432,18,17,5,498,16
2727253593,1,13,81,72,201,90,92,3,51,14,79
2725402202,2,40,38,81,157,254,106,110,163,68,12
2726639199,2,245,23,223,498,113,6,164,13,17,117
2725598832,2,81,105,150,72,53,92,51,107,63,40
2727229045,1,76,51,25,27,82,112,164,40,21,36
2725230201,2,42,76,63,18,164,40,72,131,96,59
2727442041,1,55,36,121,498,117,3,429,106,10,201
2728318590,1,68,51,16,154,238,84,14,18,69,36
2727089794,1,40,76,18,122,34,421,8,37,31,498
2728441475,2,27,12,63,498,136,14,268,51,33,40
2725844623,1,161,81,41,9,40,3,24,12,107,18
2728523414,2,29,101,223,121,27,42,498,497,72,92
2728679063,2,25,84,96,35,34,498,20,3,57,497
2725779107,2,16,103,421,78,29,432,72,8,15,58
2728375980,2,150,421,42,429,412,64,12,157,18,136
2728507053,2,18,267,17,121,131,113,268,14,16,81
2726786734,2,51,12,154,14,45,67,60,150,157,40
2728187574,1,38,18,14,201,106,45,63,9,51,240
2727204538,2,9,103,40,81,54,143,126,421,110,8
2727753404,1,268,24,143,51,85,110,77,223,121,163
2726008512,1,67,50,25,62,19,75,64,40,238,15
2728105669,2,106,50,432,202,161,81,54,157,44,58
2726041292,2,63,25,150,19,15,245,18,143,50,20
2725222108,2,126,13,24,117,110,75,5,16,245,119
2727253729,2,81,107,45,40,23,136,113,267,164,498
2728023782,2,24,76,110,412,90,34,18,223,150,64
2725115628,1,96,76,117,421,69,12,24,68,18,34
2726999802,1,3,40,29,24,126,53,14,13,81,164
2728843006,2,112,16,81,19,161,2,497,7,498,75
2728220415,2,64,119,150,45,25,117,122,245,143,81
2725451522,1,143,121,18,44,164,110,126,72,136,40
2725607170,2,92,63,59,157,81,223,72,45,23,110
2728294148,2,40,154,15,42,14,163,64,110,201,27
2725877509,2,6,14,103,154,58,40,1,29,72,68
2726983428,2,34,101,18,24,117,268,20,202,40,41
2726614792,1,39,63,14,72,498,17,41,3,202,35
2727925513,2,150,107,15,9,268,126,76,112,412,18
2728392459,2,53,101,236,110,76,72,18,136,41,432
2727679761,1,72,429,201,63,122,432,51,59,90,150
2728376097,2,498,59,497,14,7,8,77,18,53,164
2727106350,2,121,31,21,432,131,236,113,13,429,25
2725402416,2,53,110,92,72,61,76,13,18,75,223
2728335160,1,3,164,76,43,498,131,113,412,80,96
2725517114,2,20,421,81,4,107,266,202,432,127,104
2725566268,1,497,222,60,99,92,8,498,1,150,9
2727376713,1,498,41,103,76,497,40,64,92,245,110
2725435225,1,427,96,45,201,164,113,114,38,498,40
2728621919,2,236,110,19,432,7,81,412,27,107,55
2727753568,2,13,201,236,421,67,126,2,163,497,498
2727245667,1,69,81,25,10,64,112,14,201,498,9
2728400742,1,72,18,14,40,136,121,51,25,98,101
2728687463,2,111,201,64,110,136,54,12,126,60,429
2728228712,2,429,5,110,67,40,238,236,63,245,107
2726442858,2,81,143,112,27,421,51,68,117,24,91
2728867693,2,222,16,92,121,268,24,57,69,25,81
2728720241,2,126,104,18,267,26,154,67,236,77,57
2726803315,1,113,68,40,157,81,80,60,112,51,223
2725566325,1,26,142,498,23,107,64,50,18,25,157
2728671103,2,119,12,50,64,78,33,114,61,81,40
2725689220,2,136,17,53,67,104,201,81,64,163,13
2728834967,1,27,201,113,45,81,136,26,119,57,24
2726967199,2,498,107,13,497,92,240,8,201,113,81
2726631331,1,24,29,432,107,91,7,53,11,201,51
2727409576,2,8,20,110,126,117,267,18,27,238,41
2727057320,1,136,240,72,117,498,110,143,106,92,55
2727319467,2,4,498,76,79,164,119,40,8,78,64
2727106476,2,113,201,163,14,81,110,8,23,25,154
2725443501,1,107,24,82,245,12,40,51,8,20,38
2725263289,1,14,64,81,114,13,54,157,421,18,107
2725476286,2,90,81,201,28,79,24,119,54,38,12
2728449985,1,28,50,498,40,3,164,236,113,412,81
2725025729,1,141,119,27,63,117,497,3,76,498,78
2725844933,2,24,1,119,142,86,113,157,107,40,81
2725566405,2,107,222,10,432,112,63,14,62,498,13
2725885898,1,236,201,55,72,81,498,3,76,13,497
2726803403,1,80,92,412,28,18,38,81,122,40,76
2728310738,2,112,30,110,121,12,113,39,37,81,245
2728155092,1,51,131,27,43,2,50,64,202,3,25
2725345237,2,36,13,43,55,202,223,103,18,23,245
2725230551,2,40,29,136,17,102,150,63,131,498,497
2727270360,2,498,67,117,106,238,63,110,20,99,122
2727589865,2,67,266,245,141,63,110,154,420,101,267
2728425452,2,24,4,122,12,498,18,84,14,421,136
2727475183,1,35,27,136,432,119,103,81,102,98,126
2726057967,2,31,163,37,498,120,113,63,13,107,18
2727188470,2,85,15,12,35,14,3,267,20,13,18
2728097783,2,131,14,117,18,203,154,432,27,122,110
2725836805,2,154,13,223,67,106,61,498,72,44,497
2725681160,2,58,110,120,7,223,24,18,38,117,14
2725730319,1,26,18,164,69,68,110,106,12,38,114
2725271575,1,112,77,412,498,80,28,81,74,122,201
2725812248,1,51,59,40,161,62,84,61,141,110,143
2728327193,2,114,9,51,48,69,121,112,81,78,223
2728032289,1,51,114,163,72,40,268,57,81,43,245
2725754919,1,63,498,112,92,35,51,266,9,201,72
2727180328,1,43,32,15,59,13,61,222,154,41,25
2725943337,2,98,28,3,81,201,62,84,107,119,99
2725255211,1,9,76,3,164,81,92,121,115,25,96
2728032303,2,28,81,50,26,4,427,18,99,223,142
2727163952,2,18,68,120,31,201,12,163,64,164,81
2728458290,1,24,498,101,40,114,61,516,429,497,11
2726901815,1,35,40,18,27,268,69,236,267,107,51
2726623295,1,17,105,54,81,107,114,236,154,110,53
2725713988,1,37,202,72,39,34,222,53,154,67,3
2727549001,2,101,27,117,81,113,3,51,40,150,154
2725484618,2,34,60,110,201,82,43,141,81,245,17
2727614549,1,18,122,238,45,126,22,19,1,13,58
2726828117,1,92,498,497,24,69,35,18,44,164,13
2728327265,2,41,110,59,117,103,34,24,27,497,498
2726459493,1,8,18,26,59,81,164,497,113,498,50
2728335466,1,18,141,268,85,25,112,40,114,67,421
2726156407,1,29,38,25,141,14,83,45,497,20,498
2725714046,2,119,24,27,201,50,18,43,412,19,80
2728237183,1,24,75,12,26,67,27,38,81,201,39
2728269954,2,266,69,19,429,40,127,14,27,133,154
2727286916,2,8,238,98,107,110,13,34,12,18,121
2725615750,2,105,201,141,18,150,412,498,50,113,157
2728786055,2,25,421,81,163,92,43,18,3,121,26
2726680712,1,119,72,42,117,516,19,110,24,267,4
2727606408,1,42,27,40,141,29,117,96,98,421,61
2728310922,2,81,75,79,201,76,432,164,51,72,112
2725607570,2,150,115,102,45,40,62,3,18,92,432
2728581270,2,498,3,69,24,223,60,268,164,15,12
2725812382,2,29,18,106,50,412,63,67,39,81,19
2728204451,1,26,51,14,268,76,222,50,90,25,60
2727688363,1,122,154,9,498,42,53,24,96,3,121
2725705900,1,86,164,117,112,18,157,432,55,81,154
2728810671,2,268,141,12,67,114,18,89,113,61,14
2725320888,1,105,223,76,18,92,131,50,498,5,9
2728483004,1,498,20,41,268,12,98,121,18,39,8
2727532735,2,24,51,150,101,40,421,497,498,268,240
2727352513,2,164,117,110,112,77,268,114,24,412,81
2725288134,2,8,64,23,412,18,16,11,74,110,136
2726860998,1,81,53,92,101,121,164,25,141,99,18
2728532169,2,45,201,92,28,119,112,59,420,67,25
2725386443,2,51,267,266,238,106,498,33,82,14,497
2728130765,2,85,421,43,81,61,91,72,105,40,21
2727393502,1,59,163,27,498,63,164,112,15,14,121
2725869795,1,75,131,81,24,63,18,54,48,112,201
2728745188,2,164,81,40,105,79,55,92,19,9,119
2728376553,2,9,79,126,7,240,203,53,80,110,69
2727057645,2,64,81,50,13,516,31,12,29,55,59
2725279984,1,201,81,48,68,69,120,44,67,92,50
2725361906,2,13,122,12,113,222,43,51,5,99,23
2725558525,2,498,7,107,72,497,113,110,54,161,40
2728098051,2,112,201,14,48,29,42,18,106,40,126
2725304584,2,64,157,12,18,143,498,55,14,223,60
2726164747,2,13,141,40,103,42,157,222,245,37,54
2728696080,2,63,141,122,89,222,7,161,121,15,126
2727377176,1,7,25,24,78,51,119,421,163,14,12
2726631704,1,41,81,107,142,16,76,3,117,29,24
2725419291,1,15,112,57,37,28,59,126,40,110,13
2728024358,1,40,114,498,3,104,15,54,412,107,105
2728393001,2,80,497,18,126,64,13,498,120,14,89
2728286507,2,268,18,141,13,267,54,81,136,44,19
2725910839,1,498,122,76,112,12,141,131,110,497,42
2727541047,1,117,142,18,154,24,19,110,53,68,42
2728483129,2,29,63,3,25,150,112,245,24,497,18
2725853506,1,82,112,202,63,107,81,19,223,245,17
2728466755,2,117,64,67,69,43,81,141,14,61,89
2727205192,2,17,81,79,432,42,22,164,103,9,23
2728409423,2,421,8,15,25,164,117,27,81,64,267
2725697885,2,41,98,21,117,81,131,498,497,113,23
2725353835,1,25,107,420,99,51,201,92,61,81,113
2725214571,2,55,110,107,8,25,31,498,497,136,421
2728335725,2,498,126,497,59,103,76,223,14,18,39
2727475567,1,51,40,72,163,79,92,121,112,81,53
2728352122,2,18,99,14,64,157,154,98,22,268,122
2728221052,2,82,119,29,74,142,238,51,37,64,3
2725476741,2,15,107,223,42,92,12,50,23,113,81
2725902726,2,24,9,110,30,141,43,13,106,92,81
2727664007,2,154,69,3,110,14,13,19,114,81,223
2727664008,1,61,64,498,14,497,9,114,55,29,24
2726074762,1,119,92,24,105,432,51,40,113,164,50
2727614859,2,110,69,16,113,54,76,51,40,84,164
2726541707,2,112,98,9,117,81,20,22,8,40,61
2727066003,1,105,48,12,420,18,13,126,40,67,24
2728434069,1,96,150,12,13,141,121,69,81,223,122
2725517723,1,238,107,122,9,18,29,9,99,107,157
2727434655,2,81,63,141,92,115,90,245,429,12,80
2728851882,2,201,119,164,4,9,136,121,37,81,57
2728606125,2,111,421,9,42,81,498,12,497,13,164
2725312948,2,76,119,267,92,112,498,497,113,126,54
2725190070,2,40,55,72,91,222,13,98,76,164,18
2727885239,1,43,21,8,113,114,41,121,4,117,110
2725484983,2,150,51,19,99,25,40,102,15,90,58
2727131584,1,3,201,75,14,51,412,245,107,164,498
2725951940,1,19,12,236,27,15,117,240,498,38,154
2725272020,2,101,107,92,161,18,498,240,5,112,25
2727082457,1,421,497,498,143,23,24,110,223,64,61
2725337563,2,61,14,432,121,18,20,4,51,122,25
2725665246,1,154,236,51,63,78,164,113,26,81,7
2725738975,1,92,22,4,12,164,267,6,112,18,121
2727336417,1,40,119,131,164,268,110,35,26,14,79
2726582757,2,117,114,421,51,30,26,126,7,164,81
2725198311,1,56,51,157,420,103,81,75,13,12,3
2725902837,2,22,14,131,107,50,157,110,268,107,412
2725927421,1,432,136,35,27,222,121,12,107,498,45
2725706237,2,14,44,110,245,92,114,119,40,59,131
2728843775,1,13,64,432,51,223,27,154,117,126,110
2726861311,2,78,34,201,121,81,80,122,19,236,8
2726754817,2,122,12,120,126,498,64,13,53,17,110
2725820934,2,12,42,24,27,18,28,245,126,201,81
2725755401,2,421,101,8,18,44,498,268,50,497,141
2728532494,1,58,202,21,18,222,22,11,1,25,3
2726722066,1,76,38,122,81,53,113,14,101,236,432
2728393238,1,164,67,72,412,55,107,44,81,61,54
2725304859,2,117,72,240,13,51,24,421,7,18,201
2727229981,1,163,18,201,107,150,201,107,110,101,114
2726205988,1,55,18,121,53,54,134,110,117,17,64
2727180839,1,164,268,14,12,498,141,61,18,38,25
2727524904,1,25,113,18,14,13,92,40,102,4,81
2726705706,1,121,412,498,42,27,114,12,69,18,72
2728548913,2,164,35,9,42,236,267,141,429,55,23
2726812210,1,110,4,92,117,24,38,12,59,18,164
2726664767,2,113,15,34,117,92,50,3,44,5,18
2727205443,2,117,77,50,432,81,117,24,5,236,76
2726918725,2,1,72,48,51,12,43,81,92,245,19
2726877777,2,412,81,76,429,85,81,267,106,75,90
2726656598,1,154,61,498,201,164,25,75,51,33,13
2728761951,2,110,112,223,106,57,498,238,63,14,164
2727565919,2,26,136,107,2,222,92,497,498,55,72
2728237665,1,18,41,136,141,43,35,150,3,117,119
2725804639,1,102,80,112,110,201,13,497,27,498,421
2725567095,1,28,42,497,498,14,236,421,112,41,26
2725640824,1,44,516,134,154,110,150,24,51,53,42
2728704632,1,14,24,201,61,81,13,98,28,222,27
2725583493,2,110,90,59,25,23,7,432,24,51,157
2726099595,1,110,31,120,117,4,121,37,81,42,114
2726787724,1,41,81,154,105,117,18,26,4,107,23
2728442508,2,26,41,55,236,106,157,412,24,50,29
2725976722,1,53,50,113,110,24,498,28,112,27,497
2728786579,2,81,245,40,24,420,254,236,267,90,126
2727025305,1,96,267,107,163,236,121,498,117,14,112
2726771355,1,497,498,69,92,76,81,201,245,13,14
2725755553,2,254,429,12,42,31,164,498,107,268,25
2728311464,1,154,498,114,497,55,136,51,161,14,421
2726550185,1,238,63,51,107,9,6,154,112,497,21
2726894248,1,24,11,13,51,40,236,31,117,28,4
2725501608,2,75,9,51,136,143,61,113,40,222,58
2728565426,2,69,39,432,113,110,8,81,43,120,117
2725214901,1,89,82,119,34,20,107,498,266,142,412
2728704699,1,14,18,12,3,107,42,429,412,113,164
2727484092,2,64,90,110,117,516,77,27,40,29,136
2726451904,1,497,92,110,5,81,106,107,29,43,238
2725993155,2,45,98,81,72,101,9,133,150,103,106
2726132438,2,72,164,90,43,51,63,53,107,81,13
2725763800,1,13,28,498,497,41,61,117,51,236,72
2728614619,2,429,85,59,267,96,61,76,222,223,80
2728245982,2,63,202,68,141,91,240,119,113,99,117
2728508131,1,112,80,157,29,40,164,267,67,141,238
2726165230,1,18,432,64,163,14,201,50,81,157,59
2727713521,2,81,19,16,99,122,117,8,51,150,72
2725452538,2,117,82,7,236,64,14,21,16,113,99
2727041787,2,34,101,54,81,24,201,3,164,51,126
2726279940,2,74,245,81,23,266,119,25,427,92,163
2725370647,1,18,19,37,201,76,39,9,110,40,134
2725591837,2,122,105,72,432,18,4,81,164,24,12
2728631071,2,25,236,36,51,99,17,157,11,40,18
2727598883,1,21,110,1,51,80,10,14,115,99,58
2725526312,1,13,72,63,84,81,498,40,254,78,4
2728336178,2,18,201,86,101,76,51,40,141,84,163
2725190453,1,50,13,62,202,43,107,222,63,12,268
2727885621,2,13,412,110,24,76,40,107,18,103,17
2727172921,2,84,432,8,107,18,39,38,40,222,64
2728237882,2,12,81,34,92,154,240,222,223,113,3
2725198651,2,14,75,161,498,121,27,61,40,154,18
2725296954,2,119,107,61,68,89,161,51,25,114,72
2726886205,2,81,121,201,6,13,29,9,14,421,91
2726255428,1,69,236,18,64,40,268,421,8,117,81
2726837061,2,99,113,498,117,14,3,40,254,55,18
2728483655,2,23,110,121,143,55,106,37,8,126,202
2728147783,1,154,157,114,40,18,126,27,164,43,119
2726968137,2,18,42,1,267,121,106,498,12,164,134
2725239626,2,23,105,40,58,21,427,3,82,266,412
2727287627,2,136,143,23,245,119,497,498,64,13,122
2726697805,2,18,68,26,223,72,27,12,157,96,19
2727639891,2,81,141,114,40,112,72,55,516,18,12
2725600089,2,76,164,26,136,18,3,20,81,53,41
2728557403,1,104,126,81,9,31,113,13,266,429,201
2728770401,1,9,126,57,51,53,142,25,69,110,106
2725829478,1,17,117,245,75,81,24,27,25,268,96
2726894439,1,498,27,35,163,497,18,80,101,19,26
2728246137,2,18,107,26,50,92,121,82,143,51,13
2726108033,1,498,25,106,103,75,31,53,22,121,107
2727680897,2,107,53,81,432,266,92,18,64,497,136
2726476673,1,201,110,115,122,59,24,121,18,13,40
2726009754,2,12,18,38,10,141,44,110,107,92,4
2727017371,2,19,92,18,136,16,63,267,498,164,24
2728459167,2,117,78,163,51,72,44,115,59,238,84
2725419936,2,38,236,63,412,81,117,18,223,74,64
2727230370,1,40,498,75,59,238,154,8,117,51,80
2727099299,2,14,223,164,222,8,45,24,18,48,201
2728246180,1,61,40,150,59,18,107,12,202,14,112
2727680933,1,25,27,51,13,72,23,28,268,498,497
2725551019,2,498,69,113,9,114,201,81,30,516,427
2727173037,2,254,106,110,432,55,83,201,18,238,64
2726599597,2,268,98,29,48,20,1,236,42,113,432
2726255541,2,4,3,119,143,72,19,42,121,67,25
2728090563,2,117,41,113,13,51,3,40,498,164,106
2727574473,2,40,18,55,79,17,14,268,497,107,498
2728164299,1,429,48,41,268,154,161,121,164,201,18
2726861774,1,74,164,236,111,106,99,498,63,11,157
2728467412,1,63,81,75,67,84,122,141,245,37,51
2727058402,2,432,163,24,104,51,77,38,164,12,15
2725829609,1,80,238,15,107,143,37,268,80,236,77
2725379051,1,40,245,110,421,14,72,68,201,81,126
2725690347,1,157,13,16,92,22,8,59,201,238,51
2728377332,2,131,99,81,13,59,53,126,18,27,64
2725239811,2,92,25,72,4,18,81,107,223,163,78
2727361543,1,38,119,58,44,19,12,81,55,107,27
2726190097,1,89,102,13,18,92,24,497,81,99,150
2727246869,1,81,106,76,133,13,498,497,50,30,107
2725272602,2,81,24,14,55,53,136,51,131,72,63
2727336988,1,498,141,44,55,126,164,59,67,7,12
2725510174,2,48,222,40,13,104,498,14,42,497,254
2725305375,2,40,19,18,34,114,14,77,53,101,81
2728811554,2,79,67,136,157,16,20,14,81,12,90
2725755943,1,15,12,7,113,92,43,58,136,154,498
2725461034,2,13,222,40,72,157,143,164,516,121,67
2728827948,2,154,67,164,42,12,40,498,20,69,122
2725026863,1,498,14,126,161,28,35,78,110,40,142
2727509041,1,17,498,157,4,267,32,99,67,105,164
2725248052,2,164,16,20,112,110,81,12,14,136,421
2728164405,1,432,68,136,51,19,18,40,14,55,107
2728500287,1,24,81,240,89,43,96,117,72,14,4
2728172614,1,64,13,51,25,150,26,43,421,110,164
2725223495,1,24,150,96,13,117,14,12,19,7,29
2726444108,2,57,38,432,421,110,3,81,121,114,40
2725936210,1,27,421,498,12,131,25,64,114,81,38
2727705684,2,39,3,18,24,201,223,81,136,421,8
2726132825,2,114,29,105,412,154,421,45,25,81,57
2728778843,2,16,27,103,17,110,54,51,154,40,163
2726272092,2,236,13,412,68,24,119,223,154,112,92
2728762465,2,45,18,141,412,164,154,92,81,267,61
2728811618,2,164,150,117,55,119,63,27,42,22,154
2725616739,1,99,14,412,429,72,107,110,240,25,34
2725715043,1,67,126,25,59,3,245,81,44,14,13
2728434790,2,498,143,75,7,11,117,5,18,126,131
2725870699,1,19,8,142,82,223,103,22,154,16,107
2725682284,1,102,110,238,117,245,13,18,50,432,107
2728352879,2,22,85,92,121,161,39,12,74,154,81
2728672369,2,51,106,131,25,114,18,63,421,13,80
2725264497,2,23,103,96,5,432,21,223,76,54,112
2725231734,2,28,240,12,13,202,6,117,112,5,96
2725190776,2,39,19,67,267,420,498,114,55,497,106
2727591042,2,104,201,245,96,69,136,8,516,76,51
2728459399,1,498,164,76,163,497,27,72,245,18,267
2725665933,2,516,8,110,267,19,223,163,81,421,23
2725862550,1,45,150,267,67,104,432,92,81,7,59
2726911138,2,40,103,421,81,8,58,35,43,18,4
2725403814,2,91,136,81,164,121,110,42,9,107,33
2726649000,1,498,24,61,25,27,223,110,150,4,48
2728844460,1,99,121,164,497,18,236,24,111,3,29
2727541941,2,12,142,107,150,119,103,92,245,202,267
2726960313,2,81,154,26,163,41,498,113,8,13,497
2728377532,2,498,38,19,17,50,113,25,18,1,164
2725887165,1,50,12,113,68,18,81,27,63,117,61
2726476990,1,41,25,254,13,222,40,164,51,268,19
2727754947,1,412,17,51,79,163,18,27,61,117,24
2727419078,2,59,163,9,498,39,141,51,101,266,42
2726943942,2,223,92,59,81,13,14,23,69,67,19
2727189707,2,412,105,107,83,21,40,238,11,15,122
2726091986,2,107,96,432,164,110,16,154,51,99,17
2728000727,1,25,58,110,22,122,22,20,13,31,99
2725706968,2,9,81,12,126,3,79,201,68,18,26
2727402711,1,57,18,45,117,154,75,19,81,13,40
2725420249,1,9,164,432,126,110,13,202,106,41,63
2725944541,1,154,51,268,25,14,59,40,18,99,75
2728033507,1,13,18,254,14,117,90,121,432,81,85
2727468261,1,117,91,24,51,240,81,92,245,40,107
2725985513,1,101,72,110,40,98,51,131,106,254,43
2727927018,2,43,150,55,64,18,96,3,40,19,41
2727591146,1,81,103,23,25,113,245,117,9,67,150
2725231858,1,51,201,28,77,90,113,24,110,50,267
2725682418,2,29,102,48,268,412,112,117,18,122,76
2728099060,1,412,254,498,14,69,48,51,60,13,115
2728205561,2,57,40,110,421,245,4,64,51,92,267
2725625083,2,54,203,18,42,201,80,113,131,81,53
2728221949,1,4,64,429,53,164,51,92,421,40,163
2727681285,2,90,498,12,86,106,164,267,101,104,222
2728295688,2,16,27,119,3,5,14,163,24,81,223
2727091473,2,19,240,131,110,98,114,38,18,203,117
2725977363,1,55,24,164,18,40,96,19,157,268,98
2725362972,2,18,114,77,43,497,164,38,245,202,412
2725764381,2,99,40,18,19,50,4,22,14,92,25
2725436714,2,421,119,78,43,74,164,18,201,30,9
2727320875,1,498,497,163,13,2,63,40,8,421,18
2728582451,1,18,164,13,154,14,106,143,42,110,122
2726051124,1,498,40,77,68,3,5,61,24,201,81
2728828218,1,28,103,412,119,41,14,72,12,498,10
2727263549,2,23,59,13,25,498,105,51,54,20,117
2726272321,1,497,92,223,498,142,76,164,429,64,163
2728115524,1,18,14,201,43,421,41,76,429,412,136
2726632778,2,126,81,14,24,89,3,39,117,119,113
2725264718,1,50,40,13,121,18,64,17,163,497,498
2727451997,1,432,18,20,238,82,40,107,92,51,3
2725428586,1,223,110,114,37,24,113,30,26,164,51
2726124907,2,36,25,110,141,90,19,24,498,40,50
2725936492,2,18,25,127,102,131,105,57,107,98,222
2725936509,2,90,9,497,164,236,136,498,80,40,33
2728410494,2,201,8,50,76,18,429,497,154,61,122
2727435651,2,222,92,245,24,25,101,14,20,81,12
2727886215,1,107,110,51,266,134,21,19,13,44,31
2725879177,1,43,7,119,72,68,429,126,1,20,89
2728639881,2,19,45,67,25,77,164,24,110,223,50
2725371279,2,201,113,81,92,163,429,63,13,41,121
2728230288,1,18,40,42,121,54,112,143,236,41,2
2726821282,2,164,13,412,76,498,45,58,254,18,37
2726657461,2,39,8,18,98,28,76,91,63,27,51
2726813111,1,497,110,112,157,92,44,245,28,67,107
2728541625,2,42,51,33,13,161,421,61,27,25,18
