championId,winRate,banRate,gamesPlayed,playRate,kills,deaths,assists,score,gold,damageTaken,totalHeal,totalDamage,rivals
55,0.5023153454678831,0.031067586690064444,2879052,1.653329152708521,9.225650665566304,6.709382116057647,5.806550211666896,13.646509086943919,11868.61782281112,23326.644093958705,5362.683340210597,21366.21194198646,set()
3,0.5078057162731339,0.005957149905462954,3392770,1.9483376991575292,4.839861234330649,5.147517809931118,9.314760505427717,10.928449716026156,11106.989613796391,23801.02964362453,3050.4430910436017,19121.152184203474,"{420, 122, 10, 240, 82, 114, 24, 57, 26}"
99,0.4961305712348076,0.000810946485475846,4531289,2.602145498951538,5.194630711040501,5.174518111733771,9.474694286769173,10.542171227843202,10717.899451348172,13733.896586821102,1109.2515381384846,20220.74289721975,"{37, 40, 202, 267, 236, 429, 44, 15, 14, 81, 18, 53, 22, 89, 29}"
101,0.5123623796497087,0.0039740493296268236,3587133,2.0599529162872967,5.7543949443747975,4.850621931219162,8.549273751489002,12.939802165395589,11284.854778453991,14506.681537595623,1344.050000097571,24300.603618823166,"{89, 67, 37, 40, 267, 236, 429, 43, 15, 432, 111, 21, 22, 119, 117, 53, 26, 222}"
29,0.5087465924620213,0.005195015258485005,5331562,3.0617115925912133,8.21761314976737,6.019117849515769,7.259378771174377,12.346750922263846,12835.093948077505,18766.326508816757,4055.09941476813,21822.45150258029,"{24, 1, 203, 142}"
28,0.5084820842630267,0.02269549500228985,2681888,1.54010542869637,8.298825305158157,5.7328717679485495,7.609676466727917,15.010037780951398,11360.250935162096,24652.52815330096,7915.507957080982,18562.94553090957,{80}
43,0.4725598948817879,0.0004603626336762445,4031271,2.315004337111111,2.4657511241491825,5.289048044648946,11.738295192756825,7.173164694791853,8994.182485126898,14834.26574025909,2357.1074874400656,12718.269932733374,"{96, 34, 67, 131, 37, 40, 267, 236, 429, 18, 117, 25, 91, 29, 222}"
223,0.4846169688548505,0.009152411137330193,4083493,2.3449934290110663,2.4624327750776107,4.914504322647303,10.313717937070052,7.739579098301085,8561.407551084336,23908.764210934118,5748.828584988391,9301.196074537163,"{101, 40, 236, 429, 14, 16, 83, 54, 57, 126, 27, 92, 222}"
34,0.5366322719035467,0.00394782493012011,2271276,1.3043067039592187,5.674081881726395,4.152612892488627,7.366026850105404,13.309265463900836,12057.241096194386,23503.435777950366,9162.064259033248,20148.541440142017,set()
42,0.5023649906890133,0.0009049332019561105,2309100,1.326027576618706,7.091340782122905,5.133538175046555,6.397374301675978,13.209300512577487,12579.889348230912,20572.979441340784,3879.8561266294228,23538.910837988828,set()
38,0.4839780035418026,0.009511513133495113,2253090,1.2938631815875634,7.150340199459409,5.031167862801753,5.779420262839034,10.544189842181284,11450.934383446733,22778.010774536302,3547.8934476652066,19766.409544225935,"{26, 91, 74, 103}"
35,0.5296157397810153,0.0034228583925495905,2334772,1.340770021704219,7.610877636017564,5.5631230801123195,6.804364623183763,13.63314840546319,12103.450408005578,25111.976650396697,7401.903039782899,15767.520833725948,set()
15,0.5078996282527881,0.00026712517891692273,4080192,2.3430977913035513,5.912174721189591,5.0740396530359355,8.279294454770756,11.353886664882264,13218.93833255886,17539.41585346964,4535.458546313509,21689.85927819083,"{497, 78}"
76,0.489908294025953,0.002646750160433028,2124071,1.2197725177324812,6.804745227442962,5.391501508188757,7.39304006316173,12.475028460013387,11439.634957588518,27106.71694637326,14669.65354171306,16392.606838471973,"{33, 106, 20, 245, 57}"
21,0.49275608616221267,0.0009633159891790854,3671772,2.108557848103776,6.990376853464758,5.970960615201597,8.105026129073375,9.374848745624327,12628.3538471343,18122.930301227854,2929.5786208947616,22818.429791392275,"{1, 101, 45, 142, 14}"
58,0.49764787873508143,0.001465120830834917,2203968,1.2656543008034196,5.319474692917502,5.428957226239221,5.833718093910619,11.0157363942652,11900.27970642042,31962.255553619652,6824.373029009495,17477.01698754247,"{420, 133, 106, 79, 17}"
22,0.5023342059336824,0.0003083759679220083,3575520,2.0532840157428125,5.93837260034904,5.865466841186737,8.752901396160558,7.193549956205221,12475.960602094241,17212.741841186737,3742.8517015706807,20005.35187609075,"{99, 45, 142, 48, 54}"
17,0.5202799357380226,0.006597446375170662,2226511,1.2785998811852637,5.151807918308061,5.940337595457646,5.659345496159687,11.25504427799928,12150.164880389093,20784.142146614147,2914.047712317612,25461.040537863948,"{13, 14, 30}"
69,0.5247958573989245,0.002103790239259362,1897938,1.0899130079739103,6.249264201464959,5.354710217088228,6.538361105578791,11.488601883779097,11850.516895704706,21750.506915399765,6944.046161676514,21053.796344243063,{26}
54,0.5002007392424106,0.0015332659857574711,2605370,1.4961640757416683,4.070528562161997,4.64711768386064,8.101606297761931,8.524399709372881,10348.936329964647,20027.24091664522,1775.4090582143804,15989.079549929575,"{8, 267, 12, 16, 18, 22, 25, 29, 37, 40, 43, 44, 429, 63, 67, 201, 202, 81, 222, 96, 236, 110, 497, 498, 117, 119}"
33,0.5223667158242838,0.005234734695694078,1924422,1.1051217535194338,4.5382982526701525,5.331568127988561,10.795012736291728,11.538093580668988,10551.479912410066,29910.642825222327,7496.508513205524,13377.993050900479,{48}
254,0.5012521241391646,0.0006800159069167811,1923132,1.104380955990598,6.578190680618907,6.041163581075038,7.380243269832752,10.697093446630143,11513.46286110366,25461.642719792504,7069.474063142831,14807.711765495036,"{106, 19, 203}"
77,0.5368475615252862,0.0021082885851601485,1907996,1.0956889316522405,6.1040521049310374,5.188069052555667,6.122915352023798,12.966067454646911,11842.643739295048,28407.17290182998,9697.357139637612,12949.324912106735,set()
8,0.48373134188311845,0.02863771422774168,3943257,2.264461272225002,5.491926090538862,5.601460924306991,6.04318612760974,11.784521849387357,11500.0904744479,28465.80843678208,20614.64268243231,21365.493925960185,"{34, 26, 69, 122, 6, 10, 106, 266, 14, 111, 240, 83, 85, 25, 90, 92, 30, 127}"
5,0.5131892308739141,0.002926604701154304,1851738,1.0633821197318318,6.51899566785366,6.006849781124544,7.141441175803489,12.063108546492254,11519.677357163919,30972.773934541496,13735.78786091769,16046.999546372112,"{245, 77}"
420,0.5031808683538426,0.011080574467484377,2110430,1.2119390145612672,4.825679127002554,6.145948456001857,4.859159507778036,11.825449222966276,12052.513698630137,31574.95282098909,7437.962967262596,23236.83143719526,"{17, 74, 27, 30}"
98,0.4851368369714128,0.001508285809585018,4067943,2.3360636603495,2.998313889845556,4.511276583767275,10.756174066352452,7.5387500580030204,9415.734971458547,22464.868575592136,2854.1854529426787,10195.693421220503,"{96, 40, 236, 429, 14, 498, 85, 119, 26, 27, 222}"
102,0.5003193678881502,0.0045105967151546885,1817653,1.0438084113826704,5.805422157034373,4.940928769132502,6.675238343072082,12.956277352180182,11913.582030233496,32559.36592462918,9147.74138298124,15614.830119940385,"{20, 77}"
143,0.49880186955799666,0.0016253385124927202,2571089,1.4764778121090518,3.6719969631545233,6.236351989371041,10.112149754442573,8.794473760181303,9934.405964554317,15315.970082326983,1164.114000332155,19941.085909511494,"{53, 429}"
96,0.49826578609778116,0.00296909971349365,3072862,1.7646268031456898,7.14774077065615,6.038889152848386,6.717180595809379,9.71294142816809,12653.334822064902,18082.501948021087,4111.545232099586,24212.139687366365,"{98, 43, 45, 14}"
7,0.5014110781593801,0.006653245006237866,1756104,1.0084631810707285,7.931096335980102,5.159762747536592,6.134219841193915,10.099643424508745,11158.769970343443,20654.351334545107,5302.467306036545,20384.992657610255,"{90, 10, 69}"
39,0.49067514818562963,0.0014735432657129854,2033598,1.1678173434483785,6.275456604500988,5.740012529516651,5.170015902848055,9.74001523773992,11828.288130692497,27833.97935039275,7677.740663100573,17130.91195605031,"{106, 14, 111}"
37,0.51105127891323,0.0002517159514695474,2492155,1.431149043007315,2.421221392730388,5.694847631868805,13.052257985558683,8.66267973518286,8863.099351364583,15236.910733080405,10540.936482682659,11360.628711296047,set()
57,0.5116101416702442,0.0012318768104047698,2059148,1.182489728612559,3.135267110474817,4.616074220988486,9.18614543490803,9.66028227626076,10147.791932391456,32147.220740811248,11619.069990598055,15920.775462958467,"{27, 28, 5}"
86,0.5025454731510144,0.002017268862784658,1837183,1.0550237414122772,5.745171275806493,4.849574048965182,4.95216045434777,10.447093590815935,11523.395226278493,30617.70477627977,1618.7548159328712,17713.315101435186,"{17, 74}"
90,0.4892709410548087,0.012398494106927596,1585880,0.9107100659166241,4.605222337125129,5.208583247156153,7.527456049638056,9.98021858193191,11617.704058945192,15611.441365046536,1113.2891416752843,19348.97629265771,"{161, 34, 101, 26, 91}"
50,0.48619816639565644,0.01238069214229895,3453744,1.9833527290205668,5.788815847381858,5.812100144075532,7.3546892879147965,10.14579933728154,11118.337249083892,28113.16617907986,9292.835833808178,22421.16854752407,"{161, 34, 39, 136, 106, 75, 74, 43, 14, 240, 83, 25, 26, 27, 127, 63, 30, 223}"
27,0.5263086958865707,0.0014410977495349715,1743606,1.0012860589657597,4.066553453016335,5.862472370478192,7.792441641058817,11.286177014883876,11379.06822470214,28558.555879023123,1911.6490107283412,18736.7420076554,{133}
31,0.5012809064587616,0.0032192843131671847,1810827,1.0398885013579853,5.30513295858743,4.860660902449545,5.986824252123477,10.100867373540096,10933.491964168858,35048.08223480212,7665.542226286663,16614.915339234492,"{35, 5, 102, 77, 114, 20, 121, 59, 223}"
163,0.49274823354406844,0.0006147420366117501,1398280,0.8029785803275759,6.1040421088766195,5.5827731212632665,8.030609033956003,10.816082390819822,11798.212489630117,18541.658122836627,2090.1423177046086,22900.92121749578,"{136, 105, 43, 238, 26, 63}"
6,0.5052622295390404,0.002066559248718809,1598752,0.9181019618787879,6.320319849482597,5.117180150517403,5.63799388523048,10.196757451217145,11692.372618767638,23649.131320555032,2103.2660512699904,19202.07696378175,"{223, 14, 31}"
161,0.5127646964915618,0.0005771282081221942,2286345,1.312960252767005,5.633084683195231,5.5743700097754285,8.339794737889514,10.794289102926333,10984.308498061313,15737.169708421083,1370.4420304022358,23703.797998552276,"{99, 37, 101, 267, 236, 429, 26}"
134,0.4634468359482944,0.0009176625637604641,1302760,0.748125107494602,6.150664742546593,5.807147901378611,6.435628972335657,8.668544233798336,11744.803463416132,17270.791949399736,1598.867880499862,21093.095858024502,"{161, 34, 3, 101, 69, 103, 105, 45, 115, 245, 25, 26, 63}"
9,0.4903728304954967,0.0016990348176758195,2322074,1.333478047269201,4.519589814967139,6.271259227742096,9.703026690794523,8.84415146479468,10155.37108808763,23725.643205169174,10434.548731866425,16080.826497346769,"{101, 106, 266, 236, 429, 48, 20, 53, 57, 223}"
516,0.4764580325193044,0.004530217160041098,1497326,0.8598568997393703,3.7360160713164667,4.911231087952791,8.516165484336744,7.808255330191031,10524.483960072823,23920.769790947328,1806.0043631113065,16795.162973193546,"{133, 106, 10, 14, 240, 17, 50, 83, 82, 85, 27}"
131,0.5014797858934785,0.0021013017925908413,1383984,0.7947689357754384,7.781003248592469,6.403455531277816,5.924108949236408,9.871829614718168,11965.660129018836,20760.082347772808,2757.750239887167,20794.22211817478,"{3, 35, 5, 164, 74, 11, 106, 45, 19, 24, 154, 59, 120}"
20,0.5297418255903278,0.001621031585566435,1107817,0.6361768186076854,3.384656491099162,4.559667345780034,10.545071974883939,11.507420961187727,10492.67312381016,34599.9312314218,14751.513710296917,9516.615610701045,"{48, 427}"
429,0.4475935828877005,0.0010464875336000119,2184160,1.2542793260350407,7.001537433155081,6.289639037433155,6.426938502673797,3.6551985432868825,12357.050735294117,19537.326370320854,3663.8415775401068,18028.00965909091,"{1, 9, 267, 12, 14, 143, 15, 18, 22, 25, 26, 412, 29, 161, 37, 40, 43, 44, 45, 432, 51, 53, 63, 67, 202, 89, 222, 223, 96, 98, 99, 101, 111, 497, 498, 117, 119}"
60,0.47880131693878925,0.000814392027016874,1101342,0.6324584744222426,6.245011086474501,5.756668682389304,7.733017536786938,8.66866882286646,10743.277161862528,23385.480749848823,7833.433313176107,15052.824800107504,"{35, 5, 106, 203, 77, 19, 20, 29, 62}"
126,0.48900300681735326,0.0036078648314053453,1648587,0.946720291219567,6.073634573122316,5.679708744518791,6.338845326330973,9.337119469902493,11759.774678558062,20767.446862676963,2332.789179460956,20851.80541033018,"{161, 34, 3, 99, 133, 6, 105, 106, 74, 45, 14, 111, 115, 54, 57, 90, 91, 31}"
142,0.4209873540022818,0.0286831762341858,1459355,0.8380516106172924,5.431466641084588,6.14851903752,7.0921208342041515,6.350250924846945,10118.887376957628,17397.548832189575,2193.8038900747224,19531.681591525023,"{1, 3, 4, 131, 134, 7, 267, 268, 12, 15, 16, 143, 18, 21, 22, 25, 412, 157, 30, 29, 161, 34, 163, 37, 38, 40, 42, 43, 44, 45, 432, 50, 51, 53, 55, 61, 63, 67, 69, 201, 74, 202, 79, 81, 84, 89, 90, 91, 222, 223, 99, 101, 103, 105, 236, 238, 110, 112, 497, 498, 115, 245, 117, 119, 126, 127}"
26,0.5170127540685113,0.0008483688949909005,2137514,1.227492317096948,2.813537595543234,4.64945445971348,11.808505581717828,9.221191288632511,9611.983970163474,16010.578949190509,6661.607004211434,13720.400473634325,"{91, 429}"
240,0.5104297037964122,0.0013350516376611089,1351908,0.7763489190816515,5.923967459324155,5.352141565846197,7.323738005840634,10.94952725094775,11504.049332498957,33332.76355861493,2911.1883952162425,17964.19454874148,{74}
421,0.497899311843535,0.0005488939093832145,966350,0.5549377457301498,6.77059036580949,5.4518652662078955,7.643969576240493,11.15510274735224,11411.14255704455,30243.37305324158,11899.761028612822,14053.425606664252,"{19, 245, 62}"
120,0.47739608892854485,0.0007075802392450053,995226,0.5715201251430994,6.914863558628895,5.750167298683917,8.329504052345902,10.890870303095415,11571.808312885716,34093.42073760131,11601.792847051825,15414.172094579522,"{33, 35, 77, 48, 19, 20, 62, 254}"
23,0.49643265617341104,0.001103434678514225,1358714,0.7802573438733315,5.2682904570056674,5.478065288206346,4.343084710984065,10.37751840992977,12524.79062407541,32935.10310484767,9710.277446173364,16498.593153526053,"{133, 102, 72, 106, 76, 240, 17, 24, 154, 28, 223}"
78,0.4822521831337745,0.0004154748841556294,1487197,0.8540402034838749,4.021228525877874,4.742864596956558,7.23496483653477,7.105724324847036,10260.670602482383,24635.775468213014,2579.3989283195183,15439.814471788206,"{8, 10, 14, 16, 17, 19, 27, 29, 36, 41, 48, 50, 54, 201, 202, 75, 82, 223, 96, 106, 236, 113, 498, 117, 119, 122, 254}"
115,0.5116993890959388,0.00018835627090953204,1041080,0.5978523188541867,5.530218619126292,5.099819418296384,7.68793944749683,11.897621840847645,12086.232220386522,15867.331040842202,1402.1005494294386,26297.67134129942,set()
32,0.5194167125226006,0.00033067627845143966,966796,0.555193866426166,4.474412388963132,5.102468359405707,10.311728637685716,11.222993638774613,10874.998742237245,29093.183043785866,6997.923787438094,13938.242315855672,"{35, 20}"
91,0.5137125972782889,0.001397262804374115,961160,0.5519573277652927,8.909484373049228,6.282741687128054,5.803612301801989,11.467199461216497,12355.168920887261,22785.86528777727,3589.280577635357,21004.754047192975,"{25, 74, 45}"
203,0.5172182374900381,0.0003051218453554818,834435,0.47918402013591027,7.085692714231786,6.284509877941361,7.093536344951973,12.21018428862205,11857.709575940606,24484.41206325238,11643.840568768088,19300.833060693763,"{32, 5}"
